Date,Screen Name,Full Name,Tweet Text,Tweet ID,Link(s),Media,Location,Retweets,Favorites,App,Followers,Follows,Listed,Verfied,User Since,Location,Bio,Website,Timezone,Profile Image
1/18/2019,@TimilehinPlug,OLUWATIMILEHIN 🇳🇬,The Role of Data Science in Agriculture. @plantheus: Making Farming Smart #agritech #AgricultureNews #zerohunger @CorpFarmersTV @rodgers_kirwa @farmerscornerng @FmardNg @FAOeagriculture @CGIAR_Data @DataSciFact @AgritechNig @agrotechsol @ToyinFSanni @YPARD @FoodCorps.,1086270792122449920,,https://pbs.twimg.com/media/DxM1g5tXgAE9jPI.jpg,,4,3,Twitter for Android,5513,5071,3,,10/27/2018,your head,Moral instructor| Influencing my city. |Christian I'm wild and wide if you study you will have carry over.,,,View
1/18/2019,@_Oluwaponmile,Ponmile💕💕💕,The Role of Data Science in Agriculture. @plantheus: Making Farming Smart #agritech #AgricultureNews #zerohunger @CorpFarmersTV @rodgers_kirwa @farmerscornerng @FmardNg @FAOeagriculture @CGIAR_Data @DataSciFact @AgritechNig @agrotechsol @ToyinFSanni @YPARD @FoodCorps.,1086269872466735104,,https://pbs.twimg.com/media/DxM0rrIWwAAdi-S.jpg,,7,11,Twitter for Android,3445,3011,0,,9/28/2018,in your thoughts ,"Love me and be blameless. Model. Singer, movie freak, junks lover, I'm funny,crazy,bold. Coke addict",,,View
1/18/2019,@Mcskillz04,Funnykator,The Role of Data Science in Agriculture. @plantheus: Making Farming Smart #agritech #AgricultureNews #zerohunger @CorpFarmersTV @rodgers_kirwa @farmerscornerng @FmardNg @FAOeagriculture @CGIAR_Data @DataSciFact @AgritechNig @agrotechsol @ToyinFSanni @YPARD @FoodCorps,1086268839351013377,,https://pbs.twimg.com/media/DxMzvnyXQAAP6jg.jpg,,12,11,Twitter for Android,24197,18574,8,,1/10/2014,In your thoughts ,MC|Comedian |08132353109 |Content provider |Events manager |Show host | IG http://Instagram.com/Mcskillz04. I just want to be on your mind. Influencing you soon,,,View
1/18/2019,@AdigunThePlug,PRINCE ADIGUN 👑,The Role of Data Science in Agriculture @plantheus: Making Farming Smart #agritech #AgricultureNews #zerohunger @CorpFarmersTV @rodgers_kirwa @farmerscornerng @FmardNg @FAOeagriculture @CGIAR_Data @DataSciFact @AgritechNig @agrotechsol @ToyinFSanni @YPARD @FoodCorps,1086268172586663936,,https://pbs.twimg.com/media/DxMzEAHXgAM-4uf.jpg,,7,8,Twitter for Android,111331,100705,147,,11/20/2016,"Abuja, Nigeria","...life is not hard, we humans complicate it😒 My tweets will make you relax, take life easy and provokes thoughts ( hype, adverts, trends ☎ +234810 174 0857 )",https://medium.com/@voladutemu,,View
1/18/2019,@uncle_boIu,uncle_bolu™ 🇳🇬,The Role of Data Science in Agriculture. @plantheus: Making Farming Smart #agritech #AgricultureNews #zerohunger @CorpFarmersTV @rodgers_kirwa @farmerscornerng @FmardNg @FAOeagriculture @CGIAR_Data @DataSciFact @AgritechNig @agrotechsol @ToyinFSanni @YPARD @FoodCorps,1086267379045359618,,https://pbs.twimg.com/media/DxMyZkmWsAArvjD.jpg,,11,9,Twitter for Android,2929,2144,2,,11/24/2018,Nigeria,...I'm sold out to Christ🙌,,,View
1/18/2019,@cero_hambre,Hambre Cero Argentina,"Entre todos, podemos cambiar el mundo #SGD #ODS Participar, comprometerse, aportar ideas, para mejorar las condiciones y calidad de vida de miles o millones con pequeñas acciones. La humanidad es una sola! Se parte del cambio cultural que nos impulse al #HambreCero #ZeroHunger 🥰 RT @hambrunas: 🥥🍒🥑🥕🍒🌽 Agricultura Familiar y de de interes Social  @FAO_Colombia @FAOAmericas",1086263999652610049,"https://twitter.com/hambrunas/status/1086252471939411968
https://docs.google.com/forms/d/e/1FAIpQLSel0fd_P5bmmX2uTtw_YG5RpJ2khulqIagiNJoFUTZUyP1bYw/viewform",,,1,1,Twitter Web App,117,419,1,,9/4/2018,"Buenos Aires, Argentina","Hagamos que suceda, no es tan dificil ni tan costoso... solo tenemos que QUERER...",,,View
1/18/2019,@plantheus,Plantheus,The Role of Data Science in Agriculture. @plantheus: Making Farming Smart #agritech #AgricultureNews #zerohunger @CorpFarmersTV @uncle_boIu @rodgers_kirwa @farmerscornerng @FmardNg @FAOeagriculture @CGIAR_Data @DataSciFact @AgritechNig @agrotechsol @ToyinFSanni @YPARD @FoodCorps,1086262529020567553,,https://pbs.twimg.com/media/DxMt_5vX0AAjS7_.jpg,,6,10,Twitter for Android,421,633,0,,11/15/2018,Nigeria,Welcome to Plantheus Account || Plantheus is a mobile application designed to help farmers and Agricultural extension officers run disease diagnosis on crops.,https://medium.com/@voladutemu,,View
1/18/2019,@caprazli,Kafkas Caprazli,".""We need investments, including in digital #innovation to support family farmers especially against the impacts of #climatechange. #GFFA2019 #GFFA"".🧐 #agchat #ZeroHunger Att. FAO FAOafrica FAOEastAfrica",1086262438083862530,,,,1,1,IFTTT,1069,2816,481,,1/16/2009,"Addis Ababa, Ethiopia","Working at FAO of the UN - for a world free of hunger: #DRR #SDGs. Tweets are personal. I'm trying to think, don't confuse me with facts.",http://www.fao.org/,,View
1/18/2019,@agridigitale1,AGRIDIGITALE,Eradicate poverty in rural area through #agriculture This is the logic that guides the actions of the Action for Youth of Africa (AJA) NGO. @FAOnews #ZeroHunger #Togo 👉🏿,1086258755510120448,https://bit.ly/2W4pb6H,https://pbs.twimg.com/media/DxMqgbKXgAAn5ll.jpg,,2,2,Twitter Web Client,551,2012,4,,1/9/2018,République Togolaise,"Une startup regroupant web-journalistes spécialisés des nouvelles technologies agricoles en Afrique. L👨‍💻'info de qualité, c'est sur http://agridigitale.net",http://agridigitale.net/,,View
1/18/2019,@geslainlaneelle,Catherine Geslain-Lanéelle,#GFFA2019 : Digitalization to provide solutions and tools to poor & small farmers all around the planet. We have solutions for a #ZeroHunger world. #SDG @FAO,1086258578103644160,,https://pbs.twimg.com/media/DxMqagYWwAAJwg5.jpg,,13,30,Twitter for iPhone,1080,420,3,,2/24/2018,,"Candidate of France & the EU for the position of #FAO Director-General, 2019-2023 #FoodForAll #ClimateChange #zerohunger #foodsecurity #faimzero",http://www.linkedin.com/in/catherine-geslain-lanéelle,,View
1/18/2019,@UNDPDC,UNDP Washington,The new #PlanetaryHealthDiet from @EATforum & @TheLancet offer a sustainable menu to reduce our #Climatechange footprint + improve our health in the #Anthropocene. See the #EATLancet #foodcanfixit report:  #ClimateAction #ZeroHunger,1086256422264934400,"http://ow.ly/h5b950keHQv
http://ow.ly/naVJ30nmAzZ",,,0,0,Hootsuite Inc.,4369,2170,177,,12/16/2011,"Washington, DC","UNDP Washington official account: We inform policymakers & others of our work to advance peace, prosperity, & rule of law while protecting the planet we share.",http://www.us.undp.org,,View
1/18/2019,@SarahJacksonHan,Sarah Jackson-Han,The new #PlanetaryHealthDiet from @EATforum & @TheLancet offer a sustainable menu to reduce our #Climatechange footprint + improve our health in the #Anthropocene. See the #EATLancet #foodcanfixit report:  #ClimateAction #ZeroHunger,1086256330426511372,"http://ow.ly/h5b950keHQv
http://ow.ly/6avv30nmAxp",,,0,0,Hootsuite Inc.,3692,2997,246,,10/13/2013,Washington DC,"Agile, optimistic wordsmith, communicator, analyst @UNDP via @WorldBank & newsgathering trenches. Ginger & Asianist with sangfroid to spare. Nonpartisan.",http://www.undp.org,,View
1/18/2019,@AfricaOrganic,Organic Matters Africa,It's #FertilizerFriday visit us today so we can help you improve the health of your soil! #liberia #soilhealth #zerohunger #organicagriculture,1086247133660041216,,https://pbs.twimg.com/media/DxMgAubWoAE0MPX.jpg,,0,0,Hootsuite Inc.,11,70,0,,12/11/2018,"Mt. Barclay, Kakata High Way Liberia","The core concept of OM is to create products which utilize, reconfigure, speed up and enhance basic natural process. http://www.organicmattersafrica.com",,,View
1/18/2019,@SUNCSACameroon,SUN CSA Cameroon,Processus d'engagement des Maires de l'Est du Cameroun à travers un plan d'action commun pour rendre les mairies plus sensible à la nutrition. #endmalnutrition #ZeroHunger @WFP @UNICEF @WHO,1086247060792373249,,https://pbs.twimg.com/media/DxMf7W_XQAMKI4O.jpg,,0,0,Twitter for Android,2,9,0,,1/18/2019,Cameroon,"Working collaboratively with multi-sectoral actors to end malnutrition, in all its forms.",,,View
1/18/2019,@FAOemergencies,FAO in Emergencies,The EMC-AH meeting was an opportunity for experts to share knowledge and expertise to identify how emergency operations centres function and are managed in countries and regions  #InvestinHumanity #ZeroHunger,1086246326231273472,http://www.fao.org/emergencies/fao-in-action/stories/stories-detail/en/c/1176644/,https://pbs.twimg.com/media/Dw3ZBEpXQAAdrqD.jpg,,0,3,TweetDeck,32064,1952,842,✅,6/16/2009,"Rome, Lazio","Official Twitter page for @FAO in emergencies. When we #InvestInHumanity, we can achieve #ZeroHunger. Saving livelihoods saves lives.",http://www.fao.org/emergencies,,View
1/18/2019,@FAO,FAO,Innovation goes beyond 👇 📱Apps 🕹️Drones 🚜Farm machinery Innovation in agriculture is also made up of practices and services which all contribute to a #ZeroHunger world. Learn more:  #AgInnovation #GFFA #GFFA2019,1086245454554296321,http://bit.ly/2EeLeCf,https://pbs.twimg.com/media/DxMee9PWkAARP6s.jpg,,50,108,Buffer,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/18/2019,@FAOMozambique,FAO Mozambique,#Syntropicfarming: alternating between food crops and trees to protect the soil from erosion and guarantee food production on the same plot. @FAOMozambique working for #ZeroHunger,1086244596814888960,,https://pbs.twimg.com/media/DxMdquHX4AA8npx.jpg,,2,1,Twitter Web App,1269,987,23,,9/19/2016,Republic of Mozambique,News and latest information from the Food and Agriculture Organization of the United Nations (#UNFAO) in Mozambique,http://www.fao.org/mozambique/en/,,View
1/18/2019,@Cipotato,CIP - Potato Center,"Planting quality seed potatoes brings high yields and good incomes, yet most African farmers don't have access to them. This is rapidly changing thanks to a ten-fold increase in #potato minituber production over the past decade.  #EndPoverty #ZeroHunger",1086243071451426817,https://bit.ly/2U3JjEv,https://pbs.twimg.com/media/DxMcUJcWkAEceOH.jpg,,9,18,Sprout Social,13514,923,216,✅,12/13/2010,Global,International Potato Center #CIP #agriculture #nutrition research for development. Improving lives of the poor. Lead center #RTB #BNFB @CGIAR,http://www.cipotato.org,,View
1/18/2019,@FAOKnowledge,FAO Knowledge,Digital tools are helping to transform Senegal’s agriculture sector 🌾 and boost farmers' livelihoods. 💰 👨🏽‍🌾👩🏽‍🌾 Listen to our latest podcast 🎙️ on Senegal's smartphone farmers  #AgInnovation #ZeroHunger #GFFA #GFFA2019,1086241847733862400,http://bit.ly/2REiSIv,pic.twitter.com/ajjdMHDptt,,9,14,Buffer,125347,20566,1825,✅,1/3/2012,"Rome, Italy",Stay in touch for latest materials from Food & Agriculture Organization of United Nations (@FAO). Working for a #ZeroHunger 🌍.,http://bit.ly/FAOoftheUN,,View
1/18/2019,@FAOMozambique,FAO Mozambique,#Syntropicfarming: @FAO and the Institute of Agrarian Investigation in Mozambique train extension workers and #farmers in the #agricultural production model that aims at mitigating the effects of #climatechange. We are working for #ZeroHunger,1086240015661916161,,https://pbs.twimg.com/media/DxMZe2CXQAAI2Jb.jpg,,3,4,Twitter Web App,1269,987,23,,9/19/2016,Republic of Mozambique,News and latest information from the Food and Agriculture Organization of the United Nations (#UNFAO) in Mozambique,http://www.fao.org/mozambique/en/,,View
1/18/2019,@dibaqaqua,Dibaq Aquaculture,DYK that more than half the seafood eaten worldwide comes from aquaculture?🌏🐟💦#Aquaculture #ZeroHUnger 💙,1086238309418819586,,https://pbs.twimg.com/media/DxMX-ypWwAAGs5d.jpg,,1,2,Metricool,123,144,1,,9/26/2018,España,Wagering on aquaculture since 1987. Experts in growth. Research and development seeking out nutrition solutions for hatchery-reared fish. Growing everyday.,http://www.dibaqacuicultura.es/es/,,View
1/18/2019,@PizzalandK,Pizzaland Kaduna,"Sustainable Development Goals Goal 2: End hunger, achieve food security and improved nutrition and promote sustainable agriculture. At #Pizzaland we are committed to the 17 goals to transform the world. #FridayThoughts #Envision2030 #Goal2 #ZeroHunger #SDGs",1086237566419042304,,https://pbs.twimg.com/media/DxMXTrbW0AA-3Sq.jpg,,0,1,Twitter for Android,17,47,0,,12/27/2018,"Kaduna, Nigeria",Pizzaland - Where Friendship Begins. Your go-to-place for the best 🍕 in the city. Open regular hours 8am-10pm. Delivery available. Customer Care ☎ 08095500911.,,,View
1/18/2019,@lishebora,lishe bora,"Hey beautiful people, use the tag #lishebora to join the movement and help us raise funds❤️ #lishebora #theafricanchild #foreverychild #zerohunger #nohunger #feedourchildren #fightpoverty #donate #volunteer #giveback #changemakers #positivechange #unicef…",1086234933373403136,http://bit.ly/2U1uz93,https://pbs.twimg.com/media/DxMU6mlX0AEo-Yx.jpg,,0,0,IFTTT,29,36,0,,10/16/2017,"Nairobi, Kenya",Each T-shirt purchased feeds 3 children.,http://www.teespring.com/lishebora,,View
1/18/2019,@godanSec,GODAN Secretariat,".@godanSec at #GFFA this week. Dr. Qu Dongyu, Liam Condon of @Bayer, CTA's @mhailu and Andrew Mushita from CTDO discuss Smart Solutions for Future Farming @CtdtZimbabwe @CTAflash #OpenData #agriculture #nutrition #ZeroHunger",1086232218509471745,,https://pbs.twimg.com/media/DxMSchzX0AASWxz.jpg,,1,2,Buffer,5604,4642,255,,2/26/2015,,Challenging global poverty and promoting food security through opening up data in agriculture and nutrition for everyone #OpenData #ICT4AG #GODANSummit2016,http://www.godan.info,,View
1/18/2019,@allequality2017,allequality2017,"Hon’ble ALL,#EQUALITY ENABLES TO FOLLOW #PEACE.#GDPS;#JOBS MAY GROW(10-400%)BY SCIENTIFICALLY FARMING ½YEARLY LEFTOVER CULTIVABLE EMPTY LANDS(15-50%)IN THE GLOBE #DEMOCRATICALLY.THIS MAY MEET #JOBS;#ZeroHunger FOR ALL👫.Inconvenience caused is deeply regretted.#TimeToSecureALL&🌎",1086229958769274881,,https://pbs.twimg.com/media/DxMQRyYUcAEFznP.jpg,,0,0,Twitter for Android,105,4992,0,,2/4/2017,#PEACE#LOVE#HUMANITY#EQUALITY,"Hon’ble All,EQUALITY ENABLES TO FOLLOW PEACE,LOVE,UNITY, COMPASSION,HUMANITY & SOUL. Inconvenience caused is deeply regretted.BRgds📧allequality2019@yahoo.com",,,View
1/18/2019,@FAO,FAO,How using digital services and technologies in agriculture is one step closer to securing our #FutureofFood 👇 #ZeroHunger #GFFA #AgInnovation,1086227462705549312,,pic.twitter.com/Py39cF778Z,,54,84,Twitter Media Studio,272102,529,4999,✅,1/28/2009,"Rome, Italy","Working for #ZeroHunger, a sustainable 🌍 and a secure #FutureofFood for all. Our actions are our future.",http://fao.org,,View
1/18/2019,@Welthungerhilfe,Welthungerhilfe,Noch immer hungern 821 Mio. weltweit. Ist #Entwicklungszusammenarbeit also sinnlos? Nein! Unsere Kollegin @welte_si erklärt in der @NDRinfo #Redezeit die Herausforderungen und Lösungen der Hungerbekämpfung: . #ZeroHunger,1086222682092388352,https://www.ndr.de/info/podcast4124.html,https://pbs.twimg.com/media/DxMJxUSWoAAhZjl.jpg,,3,5,Falcon Social Media Management ,151623,1741,571,✅,6/24/2009,"Bonn, Germany",Aid organisation - for a world without #hunger and #poverty. From emergency relief to long-term projects with local partners. #ZeroHunger by 2030.,http://www.welthungerhilfe.de,,View
1/18/2019,@allequality2017,allequality2017,"Hon’ble ALL,#EQUALITY ENABLES TO FOLLOW #PEACE.#GDPS;#JOBS MAY GROW(10-400%)BY SCIENTIFICALLY FARMING ½YEARLY LEFTOVER CULTIVABLE EMPTY LANDS(15-50%)IN THE GLOBE #DEMOCRATICALLY.THIS MAY MEET #JOBS;#ZeroHunger FOR ALL👫.Inconvenience caused is deeply regretted.#TimeToSecureALL&🌎",1086220058760605697,,https://pbs.twimg.com/media/DxMHUn1VsAA-cDH.jpg,,0,0,Twitter for Android,105,4992,0,,2/4/2017,#PEACE#LOVE#HUMANITY#EQUALITY,"Hon’ble All,EQUALITY ENABLES TO FOLLOW PEACE,LOVE,UNITY, COMPASSION,HUMANITY & SOUL. Inconvenience caused is deeply regretted.BRgds📧allequality2019@yahoo.com",,,View
1/18/2019,@bethsaida_fdn,Bethsaida Foundation,"We would rather entertain the hope that every child we feed gains the essential skill and knowledge to become agents of change in the future. If we can conquer hunger while they learn, we can become part of this future. #ZeroHunger #Education #Nutrition #Giving #Volunteer",1086210648709709830,,https://pbs.twimg.com/media/DxL-u0cXgAAiF8_.jpg,,0,0,Twitter for Android,1,25,0,,1/3/2019,"Lagos, Nigeria",We work towards a future where no child learns while hungry. Compassion Precedes Action.,,,View
1/18/2019,@ROP_Africa,Rural Outreach Africa (ROA),"Did you know that within a couple of weeks of eating healthier diet, your taste sensations improve leading to foods with lower sugar, salt and fat content tasting better? #Health #nutrition #ZeroHunger",1086210375505326080,,https://pbs.twimg.com/media/DxL9FxVWsAAz3EK.jpg,,1,7,Twitter Web Client,210,5,0,,7/13/2018,"Nairobi, Kenya","Engaging Communities & Securing Partnerships for Value Driven Innovation. Founded in 1992 by the 2017 Africa Food Prize laureate, Hon. Prof. @RuthKOniango",http://www.ruraloutreachafrica.org,,View
1/18/2019,@AkshayaPatra,Akshaya Patra Official,Help us feed more children in need. Donate now:  #ZeroHunger #NourishedIndia #EducatedIndia,1086210172278661120,http://bit.ly/2HicAcN,https://pbs.twimg.com/media/DxL-LzdU8AANGBU.jpg,,21,82,Twitter Web Client,10895,238,105,,12/5/2008,"Bengaluru, India","The Akshaya Patra Foundation is serving mid day meals to over 1.76 million children across 12 states of India covering over 14,000 Govt and Govt. aided schools.",https://goo.gl/3ESUhE,,View
1/18/2019,@ROP_Africa,Rural Outreach Africa (ROA),"Livestock has a pivotal role in promoting human health and nutrition accounting for 33% human protein and micro-nutrients Our CEO Hon. Prof. @RuthKOniango facilitated donation of improved dairy cows, sheep & goats to over 300 households in Western Kenya. #ZeroHunger #SDGs",1086206352899346432,,https://pbs.twimg.com/media/DxL5pCMXgAEeKK3.jpg,,6,9,Twitter Web Client,210,5,0,,7/13/2018,"Nairobi, Kenya","Engaging Communities & Securing Partnerships for Value Driven Innovation. Founded in 1992 by the 2017 Africa Food Prize laureate, Hon. Prof. @RuthKOniango",http://www.ruraloutreachafrica.org,,View
